CORRW ASCII
  CorrWare for Windows: Version 3.3c
  Cyclic Voltammogram	[0 OC;0,8 Ref;-0,6 Ref;0 OC;50mV/S,x5][custom]	2022_12_15_Characterisation_50mVs_5Scans_06_08V_W239_E15_Ch7.cor (append)
  Date: 12-15-2022    Time: 16:15:14


-3.8196E-01	-2.5855E-08	9.166000E+01
-4.0375E-01	-2.6932E-08	9.211000E+01
-4.2506E-01	-2.7522E-08	9.254000E+01
-4.4703E-01	-2.8114E-08	9.299000E+01
-4.6850E-01	-2.8491E-08	9.342000E+01
-4.8980E-01	-2.8522E-08	9.386000E+01
-5.1469E-01	-2.8208E-08	9.437000E+01
-5.3617E-01	-2.7775E-08	9.480000E+01
-5.7958E-01	-2.7358E-08	9.568000E+01
-5.9305E-01	-1.6917E-08	9.613000E+01
-5.7077E-01	-4.5329E-09	9.663000E+01
-5.4866E-01	-1.2823E-09	9.707000E+01
-5.2723E-01	6.6690E-10	9.751000E+01
-5.0531E-01	1.8684E-09	9.795000E+01
-4.8390E-01	2.6884E-09	9.838000E+01
-4.5903E-01	3.2930E-09	9.889000E+01
-4.3746E-01	3.6860E-09	9.932000E+01
-4.1607E-01	4.1014E-09	9.976000E+01
-3.9419E-01	4.5583E-09	1.002000E+02
-3.7281E-01	5.1214E-09	1.006300E+02
-3.5077E-01	6.0114E-09	1.011000E+02
-3.2643E-01	7.0329E-09	1.015700E+02
-3.0441E-01	8.2821E-09	1.020200E+02
-2.8303E-01	9.6659E-09	1.024500E+02
-2.6117E-01	1.1166E-08	1.029000E+02
-2.3981E-01	1.2804E-08	1.033300E+02
-2.1827E-01	1.4370E-08	1.037700E+02
-1.9329E-01	1.6058E-08	1.042700E+02
-1.7192E-01	1.7536E-08	1.047100E+02
-1.2678E-01	2.0497E-08	1.056200E+02
-8.1120E-02	2.1862E-08	1.065500E+02
-5.9277E-02	2.2920E-08	1.070000E+02
-3.7930E-02	2.3415E-08	1.074300E+02
-1.6419E-02	2.3928E-08	1.078700E+02
5.4175E-03	2.3872E-08	1.083100E+02
2.9886E-02	2.4036E-08	1.088100E+02
5.1719E-02	2.4249E-08	1.092500E+02
7.3060E-02	2.3752E-08	1.096800E+02
9.5061E-02	2.3863E-08	1.101300E+02
1.1657E-01	2.3565E-08	1.105700E+02
1.3840E-01	2.3577E-08	1.110100E+02
1.5990E-01	2.3629E-08	1.114500E+02
1.8387E-01	2.3749E-08	1.119300E+02
2.0521E-01	2.3701E-08	1.123700E+02
2.2775E-01	2.4045E-08	1.128300E+02
2.4956E-01	2.4284E-08	1.132700E+02
2.7092E-01	2.4465E-08	1.137100E+02
2.9552E-01	2.4589E-08	1.142100E+02
3.1702E-01	2.4655E-08	1.146400E+02
3.8248E-01	2.4595E-08	1.159800E+02
4.0414E-01	2.4566E-08	1.164300E+02
4.2792E-01	2.4654E-08	1.169000E+02
4.4924E-01	2.4910E-08	1.173300E+02
4.7090E-01	2.5407E-08	1.177700E+02
4.9287E-01	2.6172E-08	1.182200E+02
5.1419E-01	2.7202E-08	1.186500E+02
5.3600E-01	2.8531E-08	1.190900E+02
5.6028E-01	3.0403E-08	1.195900E+02
5.8226E-01	3.2760E-08	1.200300E+02
6.0374E-01	3.6452E-08	1.204700E+02
6.2572E-01	4.2393E-08	1.209200E+02
6.4703E-01	4.9117E-08	1.213500E+02
6.6835E-01	5.4856E-08	1.217800E+02
6.9310E-01	5.9606E-08	1.222800E+02
7.1459E-01	6.2819E-08	1.227200E+02
7.3655E-01	6.6307E-08	1.231700E+02
7.5788E-01	7.1313E-08	1.236000E+02
7.7967E-01	8.0572E-08	1.240500E+02
7.9660E-01	7.5044E-08	1.245500E+02
7.7714E-01	4.2887E-08	1.250000E+02
7.3391E-01	2.6502E-08	1.258700E+02
7.1184E-01	2.3552E-08	1.263200E+02
6.9043E-01	2.1622E-08	1.267500E+02
6.6559E-01	1.9603E-08	1.272500E+02
6.4421E-01	1.7005E-08	1.276900E+02
6.2217E-01	1.2738E-08	1.281300E+02
6.0066E-01	7.0975E-09	1.285700E+02
5.7862E-01	8.5921E-10	1.290200E+02
5.5725E-01	-4.3799E-09	1.294500E+02
5.3243E-01	-8.7644E-09	1.299500E+02
5.1109E-01	-1.1217E-08	1.303900E+02
4.8956E-01	-1.2828E-08	1.308200E+02
4.6754E-01	-1.3886E-08	1.312700E+02
4.4618E-01	-1.4508E-08	1.317000E+02
4.2434E-01	-1.4777E-08	1.321500E+02
4.0003E-01	-1.5091E-08	1.326400E+02
3.7803E-01	-1.4990E-08	1.330900E+02
3.5653E-01	-1.4962E-08	1.335200E+02
3.3450E-01	-1.4813E-08	1.339700E+02
3.1317E-01	-1.4700E-08	1.344000E+02
2.9185E-01	-1.4618E-08	1.348400E+02
2.4655E-01	-1.4539E-08	1.357600E+02
2.2473E-01	-1.4578E-08	1.362000E+02
2.0340E-01	-1.4667E-08	1.366300E+02
1.8141E-01	-1.4828E-08	1.370800E+02
1.5363E-01	-1.5110E-08	1.376400E+02
1.1016E-01	-1.5843E-08	1.385200E+02
8.8174E-02	-1.6300E-08	1.389700E+02
6.6852E-02	-1.6800E-08	1.394000E+02
4.2084E-02	-1.7422E-08	1.399100E+02
2.0763E-02	-1.7979E-08	1.403400E+02
-7.2148E-04	-1.8566E-08	1.407800E+02
-2.2699E-02	-1.9160E-08	1.412200E+02
-4.4019E-02	-1.9696E-08	1.416600E+02
-6.5827E-02	-2.0189E-08	1.421000E+02
-8.8459E-02	-2.0616E-08	1.425700E+02
-1.1092E-01	-2.0935E-08	1.430200E+02
-1.3224E-01	-2.1130E-08	1.434500E+02
-1.5405E-01	-2.1256E-08	1.438900E+02
-1.7553E-01	-2.1322E-08	1.443300E+02
-1.9701E-01	-2.1371E-08	1.447700E+02
-2.4450E-01	-2.1711E-08	1.457300E+02
-2.8777E-01	-2.2575E-08	1.466200E+02
-3.0957E-01	-2.3225E-08	1.470600E+02
-3.3089E-01	-2.3955E-08	1.474900E+02
-3.5284E-01	-2.4825E-08	1.479600E+02
-3.7694E-01	-2.5819E-08	1.484300E+02
-3.9841E-01	-2.6672E-08	1.488700E+02
-4.2021E-01	-2.7453E-08	1.493100E+02
-4.4151E-01	-2.8079E-08	1.497400E+02
-4.6346E-01	-2.8411E-08	1.501900E+02
-4.8788E-01	-2.8464E-08	1.506900E+02
-5.0984E-01	-2.8195E-08	1.511300E+02
-5.3130E-01	-2.7730E-08	1.515700E+02
-5.5327E-01	-2.7284E-08	1.520200E+02
-5.7457E-01	-2.7143E-08	1.524500E+02
-5.9337E-01	-2.1532E-08	1.528900E+02
-5.7612E-01	-5.5491E-09	1.533900E+02
-5.5450E-01	-1.7823E-09	1.538300E+02
-5.3240E-01	3.9307E-10	1.542700E+02
-5.1097E-01	1.7684E-09	1.547100E+02
-4.6730E-01	3.2353E-09	1.556100E+02
-4.4310E-01	3.6453E-09	1.560800E+02
-4.2156E-01	4.0222E-09	1.565200E+02
-3.9967E-01	4.4745E-09	1.569600E+02
-3.7829E-01	4.9945E-09	1.573900E+02
-3.5674E-01	5.6868E-09	1.578300E+02
-3.3470E-01	6.6121E-09	1.582800E+02
-3.1020E-01	7.9482E-09	1.587700E+02
-2.8817E-01	9.3567E-09	1.592200E+02
-2.6680E-01	1.0844E-08	1.596500E+02
-2.4494E-01	1.2437E-08	1.601000E+02
-2.2341E-01	1.4004E-08	1.605300E+02
-1.9860E-01	1.5768E-08	1.610400E+02
-1.7708E-01	1.7216E-08	1.614700E+02
-1.5507E-01	1.8597E-08	1.619200E+02
-1.3195E-01	1.9936E-08	1.623900E+02
-8.6123E-02	2.2056E-08	1.633200E+02
-6.4771E-02	2.2804E-08	1.637600E+02
-4.2931E-02	2.3382E-08	1.642000E+02
-2.1423E-02	2.3799E-08	1.646400E+02
1.8997E-03	2.4075E-08	1.651100E+02
4.7869E-02	2.4121E-08	1.660400E+02
6.9371E-02	2.4005E-08	1.664800E+02
9.1371E-02	2.3833E-08	1.669300E+02
1.1271E-01	2.3695E-08	1.673600E+02
1.3405E-01	2.3650E-08	1.677900E+02
1.5605E-01	2.3649E-08	1.682400E+02
1.7755E-01	2.3805E-08	1.686900E+02
2.0146E-01	2.3825E-08	1.691600E+02
2.2815E-01	2.4181E-08	1.697000E+02
2.7442E-01	2.4597E-08	1.706500E+02
2.9641E-01	2.4729E-08	1.710900E+02
3.1790E-01	2.4800E-08	1.715300E+02
3.3988E-01	2.4815E-08	1.719800E+02
3.6121E-01	2.4789E-08	1.724100E+02
3.8254E-01	2.4738E-08	1.728400E+02
4.0452E-01	2.4711E-08	1.732900E+02
4.2880E-01	2.4821E-08	1.737800E+02
4.5095E-01	2.5057E-08	1.742300E+02
4.7243E-01	2.5581E-08	1.746700E+02
4.9424E-01	2.6372E-08	1.751100E+02
5.3754E-01	2.8749E-08	1.760100E+02
5.6149E-01	3.0598E-08	1.764800E+02
5.8346E-01	3.3008E-08	1.769200E+02
6.0477E-01	3.6806E-08	1.773600E+02
6.2609E-01	4.2737E-08	1.777900E+02
6.4807E-01	4.9772E-08	1.782400E+02
6.7086E-01	5.5730E-08	1.787100E+02
6.9315E-01	5.9831E-08	1.791500E+02
7.1448E-01	6.2938E-08	1.795900E+02
7.3644E-01	6.6423E-08	1.800300E+02
7.5793E-01	7.1356E-08	1.804700E+02
7.7989E-01	8.0645E-08	1.809200E+02
7.9689E-01	8.0722E-08	1.813500E+02
7.8100E-01	4.6033E-08	1.817800E+02
7.5609E-01	3.1934E-08	1.822900E+02
7.3447E-01	2.6573E-08	1.827200E+02
7.1240E-01	2.3558E-08	1.831700E+02
6.9099E-01	2.1624E-08	1.836000E+02
6.6910E-01	1.9869E-08	1.840500E+02
6.4312E-01	1.6842E-08	1.845700E+02
6.2107E-01	1.2553E-08	1.850200E+02
5.7752E-01	6.9921E-10	1.859000E+02
5.5614E-01	-4.5099E-09	1.863400E+02
5.3461E-01	-8.3944E-09	1.867800E+02
5.1097E-01	-1.1234E-08	1.872600E+02
4.8944E-01	-1.2840E-08	1.876900E+02
4.6742E-01	-1.3833E-08	1.881400E+02
4.2390E-01	-1.4714E-08	1.890200E+02
4.0123E-01	-1.4838E-08	1.894900E+02
3.7874E-01	-1.4835E-08	1.899400E+02
3.5722E-01	-1.4753E-08	1.903700E+02
3.3587E-01	-1.4678E-08	1.908100E+02
3.1406E-01	-1.4633E-08	1.912500E+02
2.9272E-01	-1.4584E-08	1.916900E+02
2.7055E-01	-1.4506E-08	1.921600E+02
2.4643E-01	-1.4503E-08	1.926200E+02
2.2444E-01	-1.4543E-08	1.930700E+02
2.0311E-01	-1.4667E-08	1.935000E+02
1.8129E-01	-1.4807E-08	1.939500E+02
1.5979E-01	-1.5095E-08	1.943800E+02
1.3612E-01	-1.5415E-08	1.948600E+02
9.1335E-02	-1.6323E-08	1.957700E+02
6.9192E-02	-1.6874E-08	1.962200E+02
4.7868E-02	-1.7424E-08	1.966500E+02
2.6053E-02	-1.8010E-08	1.971000E+02
1.7773E-03	-1.8703E-08	1.975900E+02
-2.0362E-02	-1.9336E-08	1.980400E+02
-4.1845E-02	-1.9850E-08	1.984800E+02
-6.3822E-02	-2.0358E-08	1.989200E+02
-8.5139E-02	-2.0745E-08	1.993600E+02
-1.0646E-01	-2.1074E-08	1.997900E+02
-1.3122E-01	-2.1302E-08	2.002900E+02
-1.5270E-01	-2.1376E-08	2.007300E+02
-1.7467E-01	-2.1466E-08	2.011800E+02
-1.9598E-01	-2.1483E-08	2.016100E+02
-2.2775E-01	-2.1670E-08	2.022600E+02
-2.7101E-01	-2.2269E-08	2.031400E+02
-2.9248E-01	-2.2818E-08	2.035800E+02
-3.1444E-01	-2.3482E-08	2.040200E+02
-3.3576E-01	-2.4182E-08	2.044600E+02
-3.5755E-01	-2.5137E-08	2.049200E+02
-4.0310E-01	-2.6937E-08	2.058300E+02
-4.2508E-01	-2.7675E-08	2.062700E+02
-4.4637E-01	-2.8200E-08	2.067100E+02
-4.6817E-01	-2.8482E-08	2.071500E+02
-4.9259E-01	-2.8436E-08	2.076500E+02
-5.1455E-01	-2.8072E-08	2.080900E+02
-5.3601E-01	-2.7571E-08	2.085300E+02
-5.5797E-01	-2.7142E-08	2.089800E+02
-5.7927E-01	-2.7038E-08	2.094100E+02
-5.9333E-01	-1.7498E-08	2.098400E+02
-5.7129E-01	-4.4199E-09	2.103500E+02
-5.4967E-01	-1.1754E-09	2.107900E+02
-5.2758E-01	7.6613E-10	2.112300E+02
-5.0598E-01	1.9569E-09	2.116700E+02
-4.8408E-01	2.7361E-09	2.121100E+02
-4.6267E-01	3.2130E-09	2.125600E+02
-4.3848E-01	3.6799E-09	2.130400E+02
-4.1692E-01	4.0783E-09	2.134700E+02
