  End Experiment:             Cyclic Voltammogram	[0 OC;0,8 Ref;-0,6 Ref;0 OC;50mV/S,x5][custom]	2022_12_15_Characterisation_50mVs_5Scans_06_08V_W239_E15_Ch9.cor (append)
  Data Points:                576
E(Volts)	I(A/cm2)	T(Seconds)
End Comments
-2.6160E-01	9.0928E-09	0.000000E+00
-2.3919E-01	1.1067E-08	4.400000E-01
-2.1582E-01	1.2915E-08	9.100000E-01
-1.9414E-01	1.4451E-08	1.340000E+00
-1.7199E-01	1.5896E-08	1.790000E+00
-1.4576E-01	1.7450E-08	2.320000E+00
-1.0237E-01	1.9666E-08	3.200000E+00
-8.0945E-02	2.0635E-08	3.630000E+00
-5.8865E-02	2.1549E-08	4.080000E+00
-3.5968E-02	2.2383E-08	4.550000E+00
-1.3572E-02	2.3042E-08	5.000000E+00
7.8293E-03	2.3522E-08	5.430000E+00
2.9884E-02	2.3849E-08	5.880000E+00
7.3315E-02	2.4105E-08	6.780000E+00
9.7332E-02	2.4100E-08	7.240000E+00
1.1937E-01	2.4079E-08	7.690000E+00
1.4091E-01	2.4085E-08	8.130000E+00
1.6228E-01	2.4156E-08	8.560000E+00
1.8414E-01	2.4303E-08	9.000000E+00
2.0551E-01	2.4499E-08	9.440000E+00
2.3183E-01	2.4759E-08	9.960000E+00
2.7518E-01	2.5223E-08	1.085000E+01
2.9671E-01	2.5392E-08	1.128000E+01
3.1871E-01	2.5525E-08	1.173000E+01
3.4302E-01	2.5610E-08	1.223000E+01
3.6519E-01	2.5659E-08	1.267000E+01
3.8654E-01	2.5689E-08	1.311000E+01
4.0788E-01	2.5728E-08	1.354000E+01
4.2988E-01	2.5853E-08	1.399000E+01
4.5418E-01	2.6152E-08	1.448000E+01
4.7634E-01	2.6637E-08	1.493000E+01
4.9784E-01	2.7381E-08	1.537000E+01
5.1967E-01	2.8448E-08	1.581000E+01
5.6299E-01	3.1584E-08	1.670000E+01
5.8679E-01	3.4024E-08	1.717000E+01
6.0812E-01	3.7147E-08	1.761000E+01
6.2995E-01	4.1886E-08	1.805000E+01
6.5143E-01	4.7829E-08	1.849000E+01
6.7343E-01	5.3741E-08	1.893000E+01
6.9492E-01	5.8349E-08	1.937000E+01
7.1985E-01	6.2727E-08	1.987000E+01
7.4117E-01	6.6767E-08	2.031000E+01
7.6299E-01	7.2936E-08	2.075000E+01
7.8432E-01	8.3481E-08	2.118000E+01
7.9562E-01	7.1658E-08	2.162000E+01
7.7506E-01	4.1277E-08	2.207000E+01
7.4935E-01	2.9683E-08	2.259000E+01
7.2709E-01	2.5187E-08	2.304000E+01
7.0554E-01	2.2616E-08	2.347000E+01
6.8348E-01	2.0669E-08	2.392000E+01
6.6209E-01	1.8625E-08	2.435000E+01
6.4022E-01	1.5470E-08	2.480000E+01
6.1591E-01	1.0058E-08	2.529000E+01
5.9371E-01	4.0130E-09	2.574000E+01
5.5083E-01	-6.3344E-09	2.662000E+01
5.0730E-01	-1.1818E-08	2.752000E+01
4.8265E-01	-1.3391E-08	2.799000E+01
4.6114E-01	-1.4213E-08	2.843000E+01
4.3914E-01	-1.4704E-08	2.888000E+01
4.1780E-01	-1.4954E-08	2.931000E+01
3.9596E-01	-1.5058E-08	2.975000E+01
3.7461E-01	-1.5066E-08	3.019000E+01
3.4983E-01	-1.5003E-08	3.069000E+01
3.2833E-01	-1.4923E-08	3.113000E+01
3.0699E-01	-1.4832E-08	3.156000E+01
2.8517E-01	-1.4754E-08	3.200000E+01
2.6384E-01	-1.4687E-08	3.244000E+01
2.3906E-01	-1.4640E-08	3.294000E+01
2.1740E-01	-1.4653E-08	3.338000E+01
1.9542E-01	-1.4711E-08	3.383000E+01
1.7409E-01	-1.4822E-08	3.426000E+01
1.5009E-01	-1.5002E-08	3.474000E+01
1.0450E-01	-1.5606E-08	3.567000E+01
6.1529E-02	-1.6408E-08	3.655000E+01
3.9553E-02	-1.6903E-08	3.699000E+01
1.7906E-02	-1.7420E-08	3.743000E+01
-6.8504E-03	-1.8037E-08	3.793000E+01
-2.8334E-02	-1.8577E-08	3.837000E+01
-5.0305E-02	-1.9092E-08	3.882000E+01
-7.1619E-02	-1.9543E-08	3.925000E+01
-9.3427E-02	-1.9952E-08	3.969000E+01
-1.1769E-01	-2.0288E-08	4.019000E+01
-1.3933E-01	-2.0506E-08	4.063000E+01
-1.6130E-01	-2.0668E-08	4.107000E+01
-1.8262E-01	-2.0779E-08	4.151000E+01
-2.0442E-01	-2.0902E-08	4.195000E+01
-2.2993E-01	-2.1132E-08	4.247000E+01
-2.7320E-01	-2.1883E-08	4.335000E+01
-2.9501E-01	-2.2453E-08	4.380000E+01
-3.1646E-01	-2.3117E-08	4.423000E+01
-3.4121E-01	-2.4004E-08	4.474000E+01
-3.6268E-01	-2.4824E-08	4.517000E+01
-3.8398E-01	-2.5651E-08	4.561000E+01
-4.2740E-01	-2.7065E-08	4.651000E+01
-4.5198E-01	-2.7556E-08	4.699000E+01
-4.7344E-01	-2.7728E-08	4.743000E+01
-4.9540E-01	-2.7598E-08	4.787000E+01
-5.1670E-01	-2.7237E-08	4.831000E+01
-5.3848E-01	-2.6782E-08	4.877000E+01
-5.6257E-01	-2.6462E-08	4.924000E+01
-5.8453E-01	-2.6578E-08	4.969000E+01
-5.9010E-01	-1.1564E-08	5.012000E+01
-5.6883E-01	-3.9522E-09	5.056000E+01
-5.4688E-01	-8.7074E-10	5.102000E+01
-5.2264E-01	1.0977E-09	5.149000E+01
-5.0057E-01	2.1769E-09	5.194000E+01
-4.7899E-01	2.8591E-09	5.237000E+01
-4.5691E-01	3.3322E-09	5.282000E+01
-4.3551E-01	3.6984E-09	5.325000E+01
-4.1363E-01	4.0891E-09	5.372000E+01
-3.8944E-01	4.5991E-09	5.419000E+01
-3.6789E-01	5.2083E-09	5.462000E+01
-3.4584E-01	6.0344E-09	5.507000E+01
-3.2446E-01	7.0652E-09	5.550000E+01
-2.7802E-01	9.9274E-09	5.645000E+01
-2.5600E-01	1.1471E-08	5.689000E+01
-2.3447E-01	1.2993E-08	5.733000E+01
-2.1244E-01	1.4539E-08	5.778000E+01
-1.9108E-01	1.5978E-08	5.821000E+01
-1.6923E-01	1.7381E-08	5.867000E+01
-1.4331E-01	1.8926E-08	5.918000E+01
-1.0012E-01	2.1086E-08	6.006000E+01
-7.8765E-02	2.1926E-08	6.049000E+01
-5.6753E-02	2.2632E-08	6.094000E+01
-3.5240E-02	2.3195E-08	6.142000E+01
-1.1433E-02	2.3565E-08	6.186000E+01
9.9126E-03	2.3768E-08	6.229000E+01
3.1916E-02	2.3848E-08	6.274000E+01
5.3424E-02	2.3805E-08	6.318000E+01
9.6605E-02	2.3555E-08	6.405000E+01
1.1794E-01	2.3442E-08	6.450000E+01
1.4208E-01	2.3397E-08	6.498000E+01
1.6342E-01	2.3453E-08	6.541000E+01
1.8525E-01	2.3602E-08	6.585000E+01
2.3006E-01	2.4019E-08	6.676000E+01
2.7536E-01	2.4449E-08	6.768000E+01
2.9702E-01	2.4582E-08	6.812000E+01
3.1834E-01	2.4672E-08	6.855000E+01
3.4017E-01	2.4712E-08	6.900000E+01
3.6478E-01	2.4713E-08	6.950000E+01
3.8677E-01	2.4687E-08	6.994000E+01
4.0826E-01	2.4702E-08	7.038000E+01
4.3023E-01	2.4805E-08	7.082000E+01
4.5156E-01	2.5070E-08	7.126000E+01
4.7338E-01	2.5591E-08	7.170000E+01
4.9667E-01	2.6495E-08	7.220000E+01
5.1979E-01	2.7628E-08	7.264000E+01
5.4128E-01	2.9041E-08	7.308000E+01
5.6259E-01	3.0787E-08	7.351000E+01
5.8441E-01	3.3238E-08	7.396000E+01
6.0573E-01	3.7027E-08	7.439000E+01
6.3050E-01	4.3938E-08	7.490000E+01
6.5214E-01	5.0698E-08	7.533000E+01
6.7413E-01	5.6384E-08	7.578000E+01
7.1742E-01	6.3790E-08	7.666000E+01
7.4152E-01	6.7940E-08	7.715000E+01
7.6299E-01	7.3642E-08	7.759000E+01
7.8497E-01	8.4419E-08	7.803000E+01
7.9531E-01	7.0755E-08	7.847000E+01
7.7456E-01	4.1444E-08	7.891000E+01
7.5311E-01	3.1394E-08	7.935000E+01
7.3101E-01	2.6356E-08	7.979000E+01
7.0664E-01	2.3204E-08	8.029000E+01
6.8310E-01	2.1118E-08	8.077000E+01
6.6155E-01	1.9144E-08	8.120000E+01
6.3966E-01	1.6120E-08	8.164000E+01
6.1813E-01	1.1574E-08	8.208000E+01
5.9678E-01	5.7837E-09	8.251000E+01
5.7194E-01	-1.0807E-09	8.302000E+01
5.5041E-01	-5.8483E-09	8.345000E+01
5.2856E-01	-9.3359E-09	8.390000E+01
5.0704E-01	-1.1618E-08	8.433000E+01
4.8503E-01	-1.3110E-08	8.478000E+01
4.6366E-01	-1.4000E-08	8.521000E+01
4.3869E-01	-1.4587E-08	8.572000E+01
3.9549E-01	-1.4934E-08	8.660000E+01
3.7350E-01	-1.4924E-08	8.704000E+01
3.5199E-01	-1.4868E-08	8.748000E+01
3.2998E-01	-1.4780E-08	8.793000E+01
3.0553E-01	-1.4672E-08	8.842000E+01
2.8370E-01	-1.4592E-08	8.887000E+01
2.6219E-01	-1.4539E-08	8.930000E+01
2.4036E-01	-1.4523E-08	8.975000E+01
2.1887E-01	-1.4563E-08	9.018000E+01
1.9737E-01	-1.4656E-08	9.062000E+01
1.7244E-01	-1.4844E-08	9.113000E+01
1.4893E-01	-1.5093E-08	9.160000E+01
1.0563E-01	-1.5775E-08	9.248000E+01
8.0699E-02	-1.6285E-08	9.299000E+01
5.9207E-02	-1.6782E-08	9.342000E+01
3.7391E-02	-1.7323E-08	9.387000E+01
1.6070E-02	-1.7875E-08	9.430000E+01
-5.9031E-03	-1.8458E-08	9.477000E+01
-3.0180E-02	-1.9089E-08	9.524000E+01
-5.2153E-02	-1.9611E-08	9.569000E+01
-9.4950E-02	-2.0431E-08	9.656000E+01
-1.1692E-01	-2.0709E-08	9.703000E+01
-1.4119E-01	-2.0915E-08	9.750000E+01
-1.6316E-01	-2.1021E-08	9.794000E+01
-1.8464E-01	-2.1088E-08	9.838000E+01
-2.2625E-01	-2.1297E-08	9.923000E+01
-2.7228E-01	-2.2016E-08	1.001700E+02
-2.9392E-01	-2.2547E-08	1.006100E+02
-3.1573E-01	-2.3225E-08	1.010500E+02
-3.3720E-01	-2.3985E-08	1.014900E+02
-3.5915E-01	-2.4817E-08	1.019300E+02
-3.8046E-01	-2.5646E-08	1.023900E+02
-4.0505E-01	-2.6552E-08	1.028700E+02
-4.2635E-01	-2.7198E-08	1.033000E+02
-4.4831E-01	-2.7668E-08	1.037500E+02
-4.6977E-01	-2.7881E-08	1.041800E+02
-4.9108E-01	-2.7787E-08	1.046200E+02
-5.1288E-01	-2.7441E-08	1.050600E+02
-5.3697E-01	-2.6899E-08	1.055600E+02
-5.8072E-01	-2.6558E-08	1.064400E+02
-5.9225E-01	-1.4887E-08	1.068900E+02
-5.7209E-01	-4.5183E-09	1.073200E+02
-5.5013E-01	-1.1592E-09	1.077700E+02
-5.2573E-01	9.6151E-10	1.082600E+02
-5.0382E-01	2.1107E-09	1.087000E+02
-4.8224E-01	2.8399E-09	1.091400E+02
-4.6065E-01	3.3237E-09	1.095800E+02
-4.3861E-01	3.7045E-09	1.100200E+02
-4.1722E-01	4.0668E-09	1.104600E+02
-3.9532E-01	4.4960E-09	1.109200E+02
-3.7097E-01	5.1214E-09	1.113900E+02
-3.4894E-01	5.8929E-09	1.118400E+02
-3.2739E-01	6.8713E-09	1.122800E+02
-3.0554E-01	8.0975E-09	1.127200E+02
-2.8419E-01	9.3382E-09	1.131600E+02
-2.6292E-01	1.0926E-08	1.135900E+02
-2.4074E-01	1.2507E-08	1.140600E+02
-2.1641E-01	1.4253E-08	1.145400E+02
-1.9422E-01	1.5770E-08	1.149800E+02
-1.7287E-01	1.7171E-08	1.154200E+02
-1.4924E-01	1.8633E-08	1.159000E+02
-1.0325E-01	2.1019E-08	1.168300E+02
-8.1895E-02	2.1886E-08	1.172700E+02
-6.0055E-02	2.2610E-08	1.177100E+02
-3.8705E-02	2.3175E-08	1.181400E+02
-1.7195E-02	2.3565E-08	1.185800E+02
4.8056E-03	2.3820E-08	1.190300E+02
2.8941E-02	2.3921E-08	1.195200E+02
5.0940E-02	2.3893E-08	1.199600E+02
7.2286E-02	2.3782E-08	1.203900E+02
9.4283E-02	2.3632E-08	1.208400E+02
1.1579E-01	2.3509E-08	1.212800E+02
1.3778E-01	2.3459E-08	1.217500E+02
1.6191E-01	2.3512E-08	1.222100E+02
1.8374E-01	2.3646E-08	1.226600E+02
2.0508E-01	2.3840E-08	1.230900E+02
2.2790E-01	2.4065E-08	1.235500E+02
2.7123E-01	2.4521E-08	1.245000E+02
2.9666E-01	2.4659E-08	1.249500E+02
3.1815E-01	2.4740E-08	1.253800E+02
3.4014E-01	2.4784E-08	1.258300E+02
3.8344E-01	2.4731E-08	1.267200E+02
4.0706E-01	2.4730E-08	1.271900E+02
4.2872E-01	2.4815E-08	1.276300E+02
4.5071E-01	2.5074E-08	1.280800E+02
4.7202E-01	2.5552E-08	1.285100E+02
4.9384E-01	2.6338E-08	1.289800E+02
5.1795E-01	2.7533E-08	1.294400E+02
5.3993E-01	2.8920E-08	1.298900E+02
5.6141E-01	3.0618E-08	1.303300E+02
5.8338E-01	3.3026E-08	1.307700E+02
6.0471E-01	3.6803E-08	1.312100E+02
6.2650E-01	4.2817E-08	1.316500E+02
6.5095E-01	5.0618E-08	1.321500E+02
6.7243E-01	5.6227E-08	1.325800E+02
6.9439E-01	6.0327E-08	1.330300E+02
7.1571E-01	6.3532E-08	1.334600E+02
7.3751E-01	6.7021E-08	1.339100E+02
7.5884E-01	7.2091E-08	1.343400E+02
7.8360E-01	8.3231E-08	1.348400E+02
7.9582E-01	7.3056E-08	1.352800E+02
7.7564E-01	4.2015E-08	1.357300E+02
7.3243E-01	2.6429E-08	1.366000E+02
7.1036E-01	2.3429E-08	1.370500E+02
6.8599E-01	2.1152E-08	1.375400E+02
6.6378E-01	1.9200E-08	1.379900E+02
6.4222E-01	1.6466E-08	1.384300E+02
6.2036E-01	1.2084E-08	1.388700E+02
5.9883E-01	6.4337E-09	1.393100E+02
5.7697E-01	3.2922E-10	1.397500E+02
5.5132E-01	-5.6875E-09	1.402700E+02
5.2931E-01	-9.2613E-09	1.407200E+02
5.0795E-01	-1.1592E-08	1.411500E+02
4.8643E-01	-1.3112E-08	1.415900E+02
4.6441E-01	-1.4056E-08	1.420300E+02
4.4306E-01	-1.4600E-08	1.424700E+02
4.1826E-01	-1.4903E-08	1.429700E+02
3.9691E-01	-1.5000E-08	1.434000E+02
3.7491E-01	-1.4990E-08	1.438500E+02
3.5340E-01	-1.4926E-08	1.442900E+02
3.3139E-01	-1.4826E-08	1.447300E+02
3.1005E-01	-1.4725E-08	1.451700E+02
2.8741E-01	-1.4633E-08	1.456300E+02
2.4374E-01	-1.4551E-08	1.465100E+02
2.2191E-01	-1.4579E-08	1.469600E+02
2.0059E-01	-1.4659E-08	1.473900E+02
1.7860E-01	-1.4806E-08	1.478400E+02
1.5099E-01	-1.5082E-08	1.483900E+02
1.0785E-01	-1.5761E-08	1.492700E+02
8.6025E-02	-1.6203E-08	1.497100E+02
6.4703E-02	-1.6686E-08	1.501500E+02
3.9932E-02	-1.7316E-08	1.506500E+02
1.8286E-02	-1.7884E-08	1.510900E+02
-3.2011E-03	-1.8459E-08	1.515300E+02
-2.5011E-02	-1.9036E-08	1.519700E+02
-4.6332E-02	-1.9571E-08	1.524000E+02
-6.8308E-02	-2.0052E-08	1.528500E+02
-9.2575E-02	-2.0490E-08	1.533500E+02
-1.1471E-01	-2.0783E-08	1.537900E+02
-1.3620E-01	-2.0972E-08	1.542300E+02
-1.5817E-01	-2.1083E-08	1.546800E+02
-1.7948E-01	-2.1147E-08	1.551100E+02
-2.0080E-01	-2.1209E-08	1.555400E+02
-2.4812E-01	-2.1604E-08	1.565100E+02
-2.9139E-01	-2.2537E-08	1.573900E+02
-3.1336E-01	-2.3194E-08	1.578400E+02
-3.3466E-01	-2.3950E-08	1.582700E+02
-3.5941E-01	-2.4890E-08	1.587700E+02
-3.8073E-01	-2.5720E-08	1.592100E+02
-4.0268E-01	-2.6524E-08	1.596500E+02
-4.2414E-01	-2.7206E-08	1.600900E+02
-4.4545E-01	-2.7692E-08	1.605300E+02
-4.6872E-01	-2.7932E-08	1.610100E+02
-4.9248E-01	-2.7821E-08	1.614800E+02
-5.1428E-01	-2.7434E-08	1.619300E+02
-5.3574E-01	-2.6943E-08	1.623600E+02
-5.5769E-01	-2.6545E-08	1.628100E+02
-5.7916E-01	-2.6508E-08	1.632400E+02
-5.9284E-01	-1.6323E-08	1.637100E+02
-5.7101E-01	-4.2060E-09	1.641800E+02
-5.4956E-01	-1.0084E-09	1.646100E+02
-5.2763E-01	9.2997E-10	1.650600E+02
-5.0603E-01	2.1192E-09	1.654900E+02
-4.6107E-01	3.4222E-09	1.664100E+02
-4.3885E-01	3.8122E-09	1.668500E+02
-4.1730E-01	4.1722E-09	1.672900E+02
-3.9526E-01	4.5945E-09	1.677400E+02
-3.7386E-01	5.1114E-09	1.681700E+02
-3.5247E-01	5.8121E-09	1.686000E+02
-3.3045E-01	6.7537E-09	1.690500E+02
-3.0611E-01	8.0752E-09	1.695400E+02
-2.8439E-01	9.2590E-09	1.699900E+02
-2.6319E-01	1.0883E-08	1.704200E+02
-2.4133E-01	1.2457E-08	1.708600E+02
-2.1996E-01	1.4000E-08	1.713000E+02
-1.9516E-01	1.5730E-08	1.718000E+02
-1.7364E-01	1.7159E-08	1.722400E+02
-1.4986E-01	1.8632E-08	1.727200E+02
-1.0715E-01	2.1042E-08	1.736600E+02
-8.1697E-02	2.1936E-08	1.741100E+02
-6.0346E-02	2.2649E-08	1.745400E+02
-3.8342E-02	2.3218E-08	1.749900E+02
-1.6997E-02	2.3608E-08	1.754200E+02
4.8449E-03	2.3859E-08	1.758600E+02
5.0486E-02	2.3931E-08	1.767900E+02
7.1992E-02	2.3807E-08	1.772300E+02
9.3825E-02	2.3657E-08	1.776700E+02
1.1516E-01	2.3530E-08	1.781000E+02
1.3667E-01	2.3477E-08	1.785400E+02
1.5867E-01	2.3525E-08	1.790100E+02
1.8296E-01	2.3662E-08	1.794800E+02
2.0496E-01	2.3872E-08	1.799300E+02
2.2775E-01	2.4088E-08	1.803800E+02
2.7094E-01	2.4527E-08	1.812800E+02
2.9506E-01	2.4691E-08	1.817500E+02
3.1653E-01	2.4790E-08	1.821900E+02
3.3804E-01	2.4819E-08	1.826300E+02
3.5985E-01	2.4805E-08	1.830700E+02
3.8118E-01	2.4764E-08	1.835000E+02
4.0316E-01	2.4760E-08	1.839500E+02
4.2597E-01	2.4837E-08	1.844200E+02
4.4827E-01	2.5075E-08	1.848700E+02
4.6959E-01	2.5538E-08	1.853000E+02
4.9158E-01	2.6293E-08	1.857500E+02
5.3439E-01	2.8602E-08	1.866400E+02
5.5865E-01	3.0396E-08	1.871100E+02
5.7997E-01	3.2618E-08	1.875500E+02
6.0211E-01	3.6335E-08	1.879900E+02
6.2360E-01	4.2170E-08	1.884300E+02
6.4540E-01	4.9385E-08	1.888800E+02
6.6688E-01	5.5387E-08	1.893100E+02
6.8869E-01	5.9803E-08	1.897500E+02
7.1313E-01	6.3560E-08	1.902500E+02
7.3510E-01	6.6952E-08	1.907000E+02
7.5658E-01	7.1677E-08	1.911300E+02
7.7787E-01	8.0068E-08	1.915700E+02
7.9638E-01	8.2305E-08	1.920100E+02
7.8179E-01	4.6929E-08	1.924500E+02
7.5671E-01	3.2589E-08	1.929500E+02
7.3510E-01	2.7075E-08	1.933900E+02
7.1302E-01	2.3882E-08	1.938300E+02
6.9162E-01	2.1782E-08	1.942700E+02
6.6973E-01	1.9908E-08	1.947100E+02
6.4539E-01	1.7093E-08	1.952000E+02
6.2334E-01	1.2998E-08	1.956500E+02
5.8027E-01	1.2715E-09	1.965300E+02
5.5825E-01	-4.0953E-09	1.969700E+02
5.3689E-01	-8.1375E-09	1.974000E+02
5.1486E-01	-1.0914E-08	1.978500E+02
4.9202E-01	-1.2771E-08	1.983200E+02
4.6984E-01	-1.3902E-08	1.987700E+02
4.4833E-01	-1.4537E-08	1.992000E+02
4.2632E-01	-1.4833E-08	1.996500E+02
4.0480E-01	-1.4970E-08	2.000800E+02
3.8345E-01	-1.4984E-08	2.005200E+02
3.6162E-01	-1.4937E-08	2.009600E+02
3.3895E-01	-1.4848E-08	2.014300E+02
3.1663E-01	-1.4743E-08	2.018700E+02
2.9530E-01	-1.4652E-08	2.023100E+02
2.7345E-01	-1.4568E-08	2.027500E+02
2.5180E-01	-1.4540E-08	2.031900E+02
2.3046E-01	-1.4547E-08	2.036200E+02
2.0864E-01	-1.4621E-08	2.040700E+02
1.8435E-01	-1.4772E-08	2.045600E+02
1.6237E-01	-1.4977E-08	2.050100E+02
1.3870E-01	-1.5270E-08	2.054800E+02
9.4080E-02	-1.6087E-08	2.064000E+02
7.1611E-02	-1.6592E-08	2.068500E+02
5.0122E-02	-1.7124E-08	2.072800E+02
2.8306E-02	-1.7711E-08	2.077300E+02
-1.4502E-02	-1.8879E-08	2.086000E+02
-3.6476E-02	-1.9462E-08	2.090500E+02
-5.9765E-02	-2.0013E-08	2.095200E+02
-8.1574E-02	-2.0444E-08	2.099600E+02
-1.0305E-01	-2.0778E-08	2.104000E+02
-1.2503E-01	-2.1015E-08	2.108400E+02
-1.4634E-01	-2.1154E-08	2.112800E+02
-1.6832E-01	-2.1222E-08	2.117200E+02
-1.8963E-01	-2.1261E-08	2.121600E+02
-2.2615E-01	-2.1439E-08	2.129200E+02
-2.7220E-01	-2.2124E-08	2.138400E+02
-2.9352E-01	-2.2647E-08	2.142700E+02
-3.1530E-01	-2.3320E-08	2.147200E+02
-3.3661E-01	-2.4077E-08	2.151500E+02
-3.6136E-01	-2.5036E-08	2.156500E+02
-4.0446E-01	-2.6665E-08	2.165300E+02
-4.2627E-01	-2.7332E-08	2.169700E+02
-4.4757E-01	-2.7788E-08	2.174100E+02
-4.6952E-01	-2.7986E-08	2.178500E+02
-4.9378E-01	-2.7851E-08	2.183500E+02
-5.1574E-01	-2.7439E-08	2.187900E+02
-5.3704E-01	-2.6923E-08	2.192300E+02
-5.8013E-01	-2.6499E-08	2.201000E+02
-5.9268E-01	-1.5803E-08	2.205400E+02
-5.7084E-01	-4.1145E-09	2.210200E+02
-5.4940E-01	-9.4613E-10	2.214500E+02
-5.2729E-01	9.7766E-10	2.219000E+02
-5.0570E-01	2.1546E-09	2.223400E+02
-4.8363E-01	2.9184E-09	2.227800E+02
-4.5827E-01	3.4845E-09	2.233000E+02
-4.3621E-01	3.8653E-09	2.237400E+02
-4.1466E-01	4.2230E-09	2.241800E+02
-3.9328E-01	4.6414E-09	2.246200E+02
-3.7140E-01	5.1922E-09	2.250600E+02
-3.4706E-01	6.0344E-09	2.255500E+02
-3.0332E-01	8.2421E-09	2.264400E+02
-2.8167E-01	9.4320E-09	2.268800E+02
-2.6042E-01	1.1100E-08	2.273200E+02
-2.3857E-01	1.2687E-08	2.277600E+02
-2.1425E-01	1.4435E-08	2.282500E+02
-1.9222E-01	1.5971E-08	2.287000E+02
-1.7071E-01	1.7389E-08	2.291400E+02
-1.4758E-01	1.8809E-08	2.296100E+02
-1.0142E-01	2.1195E-08	2.305500E+02
-7.9413E-02	2.2081E-08	2.309900E+02
-5.7904E-02	2.2787E-08	2.314300E+02
-3.6061E-02	2.3333E-08	2.318700E+02
-1.4713E-02	2.3706E-08	2.323100E+02
7.2837E-03	2.3928E-08	2.327500E+02
3.1753E-02	2.4013E-08	2.332500E+02
5.3751E-02	2.3952E-08	2.337000E+02
7.5254E-02	2.3825E-08	2.341300E+02
9.6592E-02	2.3672E-08	2.345700E+02
1.1843E-01	2.3559E-08	2.350400E+02
1.4272E-01	2.3520E-08	2.355100E+02
1.8638E-01	2.3745E-08	2.363900E+02
2.2710E-01	2.4129E-08	2.372100E+02
2.7255E-01	2.4583E-08	2.381600E+02
2.9520E-01	2.4732E-08	2.386000E+02
3.1719E-01	2.4825E-08	2.390400E+02
3.3851E-01	2.4860E-08	2.394800E+02
3.6033E-01	2.4836E-08	2.399200E+02
3.8166E-01	2.4790E-08	2.403500E+02
4.0790E-01	2.4765E-08	2.408900E+02
4.2923E-01	2.4867E-08	2.413200E+02
4.5105E-01	2.5169E-08	2.417600E+02
4.7237E-01	2.5705E-08	2.422000E+02
4.9384E-01	2.6375E-08	2.426300E+02
5.1566E-01	2.7404E-08	2.430800E+02
5.3994E-01	2.8995E-08	2.435700E+02
5.6174E-01	3.0538E-08	2.440100E+02
5.8307E-01	3.2744E-08	2.444500E+02
6.0504E-01	3.6827E-08	2.448900E+02
6.2635E-01	4.2953E-08	2.453300E+02
6.4817E-01	5.0128E-08	2.457700E+02
6.9458E-01	6.0741E-08	2.467200E+02
7.1605E-01	6.3954E-08	2.471500E+02
7.3753E-01	6.7385E-08	2.475900E+02
7.5950E-01	7.2558E-08	2.480300E+02
7.8082E-01	8.1645E-08	2.484700E+02
